Credit_ID,Customer_ID,Credit_Score,Credit_Rating,Risk_Category,Credit_Check_Date
831288,131288,716,Good,Low,2026-01-01
831289,131289,648,Poor,Medium,2026-01-01
831290,131290,715,Good,Low,2026-01-01
831291,131291,640,Poor,Medium,2026-01-01
831292,131292,742,Good,Low,2026-01-01
831293,131293,714,Good,Low,2026-01-01
831294,131294,695,Fair,Medium,2026-01-01
831295,131295,689,Fair,Medium,2026-01-01
831296,131296,708,Good,Low,2026-01-01
831297,131297,622,Poor,Medium,2026-01-01
831298,131298,737,Good,Low,2026-01-01
831299,131299,618,Poor,Medium,2026-01-01
831300,131300,656,Fair,Medium,2026-01-01
831301,131301,627,Poor,Medium,2026-01-01
831302,131302,631,Poor,Medium,2026-01-01
831303,131303,805,Excellent,Low,2026-01-01
831304,131304,669,Fair,Medium,2026-01-01
831305,131305,625,Poor,Medium,2026-01-01
831306,131306,549,Poor,High,2026-01-01
831307,131307,719,Good,Low,2026-01-01
831308,131308,640,Poor,Medium,2026-01-01
831309,131309,739,Good,Low,2026-01-01
831310,131310,750,Excellent,Low,2026-01-01
831311,131311,740,Good,Low,2026-01-01
831312,131312,693,Fair,Medium,2026-01-01
831313,131313,607,Poor,Medium,2026-01-01
831314,131314,638,Poor,Medium,2026-01-01
831315,131315,687,Fair,Medium,2026-01-01
831316,131316,682,Fair,Medium,2026-01-01
831317,131317,609,Poor,Medium,2026-01-01
831318,131318,564,Poor,High,2026-01-01
831319,131319,636,Poor,Medium,2026-01-01
831320,131320,726,Good,Low,2026-01-01
831321,131321,622,Poor,Medium,2026-01-01
831322,131322,766,Excellent,Low,2026-01-01
831323,131323,655,Fair,Medium,2026-01-01
831324,131324,774,Excellent,Low,2026-01-01
831325,131325,628,Poor,Medium,2026-01-01
831326,131326,797,Excellent,Low,2026-01-01
831327,131327,787,Excellent,Low,2026-01-01
831328,131328,642,Poor,Medium,2026-01-01
831329,131329,640,Poor,Medium,2026-01-01
831330,131330,719,Good,Low,2026-01-01
831331,131331,680,Fair,Medium,2026-01-01
831332,131332,589,Poor,High,2026-01-01
831333,131333,741,Good,Low,2026-01-01
831334,131334,647,Poor,Medium,2026-01-01
831335,131335,694,Fair,Medium,2026-01-01
831336,131336,761,Excellent,Low,2026-01-01
831337,131337,658,Fair,Medium,2026-01-01
831338,131338,693,Fair,Medium,2026-01-01
831339,131339,668,Fair,Medium,2026-01-01
831340,131340,701,Good,Low,2026-01-01
831341,131341,738,Good,Low,2026-01-01
831342,131342,558,Poor,High,2026-01-01
831343,131343,580,Poor,High,2026-01-01
831344,131344,614,Poor,Medium,2026-01-01
831345,131345,519,Poor,High,2026-01-01
831346,131346,594,Poor,High,2026-01-01
831347,131347,675,Fair,Medium,2026-01-01
831348,131348,747,Good,Low,2026-01-01
831349,131349,733,Good,Low,2026-01-01
831350,131350,660,Fair,Medium,2026-01-01
831351,131351,771,Excellent,Low,2026-01-01
831352,131352,686,Fair,Medium,2026-01-01
831353,131353,719,Good,Low,2026-01-01
831354,131354,702,Good,Low,2026-01-01
831355,131355,621,Poor,Medium,2026-01-01
831356,131356,769,Excellent,Low,2026-01-01
831357,131357,653,Fair,Medium,2026-01-01
831358,131358,713,Good,Low,2026-01-01
831359,131359,789,Excellent,Low,2026-01-01
831360,131360,741,Good,Low,2026-01-01
831361,131361,671,Fair,Medium,2026-01-01
831362,131362,663,Fair,Medium,2026-01-01
831363,131363,635,Poor,Medium,2026-01-01
831364,131364,604,Poor,Medium,2026-01-01
831365,131365,677,Fair,Medium,2026-01-01
831366,131366,644,Poor,Medium,2026-01-01
831367,131367,664,Fair,Medium,2026-01-01
831368,131368,741,Good,Low,2026-01-01
831369,131369,726,Good,Low,2026-01-01
831370,131370,697,Fair,Medium,2026-01-01
831371,131371,639,Poor,Medium,2026-01-01
831372,131372,713,Good,Low,2026-01-01
831373,131373,709,Good,Low,2026-01-01
831374,131374,629,Poor,Medium,2026-01-01
831375,131375,774,Excellent,Low,2026-01-01
831376,131376,685,Fair,Medium,2026-01-01
831377,131377,644,Poor,Medium,2026-01-01
831378,131378,644,Poor,Medium,2026-01-01
831379,131379,632,Poor,Medium,2026-01-01
831380,131380,742,Good,Low,2026-01-01
831381,131381,648,Poor,Medium,2026-01-01
831382,131382,621,Poor,Medium,2026-01-01
831383,131383,754,Excellent,Low,2026-01-01
831384,131384,763,Excellent,Low,2026-01-01
831385,131385,687,Fair,Medium,2026-01-01
831386,131386,747,Good,Low,2026-01-01
831387,131387,735,Good,Low,2026-01-01
831388,131388,802,Excellent,Low,2026-01-01
831389,131389,606,Poor,Medium,2026-01-01
831390,131390,684,Fair,Medium,2026-01-01
831391,131391,772,Excellent,Low,2026-01-01
831392,131392,636,Poor,Medium,2026-01-01
831393,131393,670,Fair,Medium,2026-01-01
831394,131394,675,Fair,Medium,2026-01-01
831395,131395,652,Fair,Medium,2026-01-01
831396,131396,663,Fair,Medium,2026-01-01
831397,131397,584,Poor,High,2026-01-01
831398,131398,622,Poor,Medium,2026-01-01
831399,131399,738,Good,Low,2026-01-01
831400,131400,718,Good,Low,2026-01-01
831401,131401,729,Good,Low,2026-01-01
831402,131402,662,Fair,Medium,2026-01-01
831403,131403,647,Poor,Medium,2026-01-01
831404,131404,686,Fair,Medium,2026-01-01
831405,131405,621,Poor,Medium,2026-01-01
831406,131406,677,Fair,Medium,2026-01-01
831407,131407,758,Excellent,Low,2026-01-01
831408,131408,781,Excellent,Low,2026-01-01
831409,131409,799,Excellent,Low,2026-01-01
831410,131410,627,Poor,Medium,2026-01-01
831411,131411,765,Excellent,Low,2026-01-01
831412,131412,760,Excellent,Low,2026-01-01
831413,131413,537,Poor,High,2026-01-01
831414,131414,637,Poor,Medium,2026-01-01
831415,131415,584,Poor,High,2026-01-01
831416,131416,754,Excellent,Low,2026-01-01
831417,131417,691,Fair,Medium,2026-01-01
831418,131418,692,Fair,Medium,2026-01-01
831419,131419,762,Excellent,Low,2026-01-01
831420,131420,722,Good,Low,2026-01-01
831421,131421,643,Poor,Medium,2026-01-01
831422,131422,593,Poor,High,2026-01-01
831423,131423,799,Excellent,Low,2026-01-01
831424,131424,652,Fair,Medium,2026-01-01
831425,131425,672,Fair,Medium,2026-01-01
831426,131426,669,Fair,Medium,2026-01-01
831427,131427,720,Good,Low,2026-01-01
831428,131428,757,Excellent,Low,2026-01-01
831429,131429,586,Poor,High,2026-01-01
831430,131430,596,Poor,High,2026-01-01
831431,131431,646,Poor,Medium,2026-01-01
831432,131432,544,Poor,High,2026-01-01
831433,131433,628,Poor,Medium,2026-01-01
831434,131434,733,Good,Low,2026-01-01
831435,131435,558,Poor,High,2026-01-01
831436,131436,688,Fair,Medium,2026-01-01
831437,131437,572,Poor,High,2026-01-01
831438,131438,742,Good,Low,2026-01-01
831439,131439,703,Good,Low,2026-01-01
831440,131440,590,Poor,High,2026-01-01
831441,131441,642,Poor,Medium,2026-01-01
831442,131442,566,Poor,High,2026-01-01
831443,131443,594,Poor,High,2026-01-01
831444,131444,674,Fair,Medium,2026-01-01
831445,131445,756,Excellent,Low,2026-01-01
831446,131446,578,Poor,High,2026-01-01
831447,131447,719,Good,Low,2026-01-01
831448,131448,783,Excellent,Low,2026-01-01
831449,131449,786,Excellent,Low,2026-01-01
831450,131450,700,Good,Low,2026-01-01
831451,131451,588,Poor,High,2026-01-01
831452,131452,784,Excellent,Low,2026-01-01
831453,131453,589,Poor,High,2026-01-01
831454,131454,771,Excellent,Low,2026-01-01
831455,131455,689,Fair,Medium,2026-01-01
831456,131456,698,Fair,Medium,2026-01-01
831457,131457,706,Good,Low,2026-01-01
831458,131458,721,Good,Low,2026-01-01
831459,131459,565,Poor,High,2026-01-01
831460,131460,644,Poor,Medium,2026-01-01
831461,131461,634,Poor,Medium,2026-01-01
831462,131462,749,Good,Low,2026-01-01
831463,131463,651,Fair,Medium,2026-01-01
831464,131464,746,Good,Low,2026-01-01
831465,131465,704,Good,Low,2026-01-01
831466,131466,762,Excellent,Low,2026-01-01
831467,131467,745,Good,Low,2026-01-01
831468,131468,736,Good,Low,2026-01-01
831469,131469,665,Fair,Medium,2026-01-01
831470,131470,775,Excellent,Low,2026-01-01
831471,131471,642,Poor,Medium,2026-01-01
831472,131472,777,Excellent,Low,2026-01-01
831473,131473,605,Poor,Medium,2026-01-01
831474,131474,701,Good,Low,2026-01-01
831475,131475,727,Good,Low,2026-01-01
831476,131476,603,Poor,Medium,2026-01-01
831477,131477,597,Poor,High,2026-01-01
831478,131478,698,Fair,Medium,2026-01-01
831479,131479,731,Good,Low,2026-01-01
831480,131480,640,Poor,Medium,2026-01-01
831481,131481,603,Poor,Medium,2026-01-01
831482,131482,652,Fair,Medium,2026-01-01
831483,131483,694,Fair,Medium,2026-01-01
831484,131484,630,Poor,Medium,2026-01-01
831485,131485,704,Good,Low,2026-01-01
831486,131486,649,Poor,Medium,2026-01-01
831487,131487,635,Poor,Medium,2026-01-01
831488,131488,765,Excellent,Low,2026-01-01
831489,131489,711,Good,Low,2026-01-01
831490,131490,786,Excellent,Low,2026-01-01
831491,131491,703,Good,Low,2026-01-01
831492,131492,759,Excellent,Low,2026-01-01
831493,131493,600,Poor,Medium,2026-01-01
831494,131494,640,Poor,Medium,2026-01-01
831495,131495,728,Good,Low,2026-01-01
831496,131496,668,Fair,Medium,2026-01-01
831497,131497,617,Poor,Medium,2026-01-01
831498,131498,667,Fair,Medium,2026-01-01
831499,131499,712,Good,Low,2026-01-01
831500,131500,681,Fair,Medium,2026-01-01
831501,131501,727,Good,Low,2026-01-01
831502,131502,628,Poor,Medium,2026-01-01
831503,131503,654,Fair,Medium,2026-01-01
831504,131504,674,Fair,Medium,2026-01-01
831505,131505,737,Good,Low,2026-01-01
831506,131506,609,Poor,Medium,2026-01-01
831507,131507,591,Poor,High,2026-01-01
831508,131508,587,Poor,High,2026-01-01
831509,131509,776,Excellent,Low,2026-01-01
831510,131510,610,Poor,Medium,2026-01-01
831511,131511,709,Good,Low,2026-01-01
831512,131512,698,Fair,Medium,2026-01-01
831513,131513,631,Poor,Medium,2026-01-01
831514,131514,651,Fair,Medium,2026-01-01
831515,131515,773,Excellent,Low,2026-01-01
831516,131516,757,Excellent,Low,2026-01-01
831517,131517,680,Fair,Medium,2026-01-01
831518,131518,783,Excellent,Low,2026-01-01
831519,131519,735,Good,Low,2026-01-01
831520,131520,659,Fair,Medium,2026-01-01
831521,131521,598,Poor,High,2026-01-01
831522,131522,648,Poor,Medium,2026-01-01
831523,131523,642,Poor,Medium,2026-01-01
831524,131524,692,Fair,Medium,2026-01-01
831525,131525,637,Poor,Medium,2026-01-01
831526,131526,696,Fair,Medium,2026-01-01
831527,131527,589,Poor,High,2026-01-01
831528,131528,746,Good,Low,2026-01-01
831529,131529,642,Poor,Medium,2026-01-01
831530,131530,683,Fair,Medium,2026-01-01
831531,131531,621,Poor,Medium,2026-01-01
831532,131532,647,Poor,Medium,2026-01-01
831533,131533,710,Good,Low,2026-01-01
831534,131534,616,Poor,Medium,2026-01-01
831535,131535,583,Poor,High,2026-01-01
831536,131536,551,Poor,High,2026-01-01
831537,131537,654,Fair,Medium,2026-01-01
831538,131538,557,Poor,High,2026-01-01
831539,131539,595,Poor,High,2026-01-01
831540,131540,725,Good,Low,2026-01-01
831541,131541,622,Poor,Medium,2026-01-01
831542,131542,689,Fair,Medium,2026-01-01
831543,131543,612,Poor,Medium,2026-01-01
831544,131544,591,Poor,High,2026-01-01
831545,131545,588,Poor,High,2026-01-01
831546,131546,544,Poor,High,2026-01-01
831547,131547,614,Poor,Medium,2026-01-01
831548,131548,785,Excellent,Low,2026-01-01
831549,131549,721,Good,Low,2026-01-01
831550,131550,734,Good,Low,2026-01-01
831551,131551,651,Fair,Medium,2026-01-01
831552,131552,691,Fair,Medium,2026-01-01
831553,131553,727,Good,Low,2026-01-01
831554,131554,719,Good,Low,2026-01-01
831555,131555,648,Poor,Medium,2026-01-01
831556,131556,760,Excellent,Low,2026-01-01
831557,131557,704,Good,Low,2026-01-01
831558,131558,614,Poor,Medium,2026-01-01
831559,131559,811,Excellent,Low,2026-01-01
831560,131560,708,Good,Low,2026-01-01
831561,131561,677,Fair,Medium,2026-01-01
831562,131562,819,Excellent,Low,2026-01-01
831563,131563,689,Fair,Medium,2026-01-01
831564,131564,591,Poor,High,2026-01-01
831565,131565,585,Poor,High,2026-01-01
831566,131566,755,Excellent,Low,2026-01-01
831567,131567,677,Fair,Medium,2026-01-01
831568,131568,550,Poor,High,2026-01-01
831569,131569,643,Poor,Medium,2026-01-01
831570,131570,597,Poor,High,2026-01-01
831571,131571,719,Good,Low,2026-01-01
831572,131572,587,Poor,High,2026-01-01
831573,131573,761,Excellent,Low,2026-01-01
831574,131574,748,Good,Low,2026-01-01
831575,131575,710,Good,Low,2026-01-01
831576,131576,647,Poor,Medium,2026-01-01
831577,131577,681,Fair,Medium,2026-01-01
831578,131578,720,Good,Low,2026-01-01
831579,131579,677,Fair,Medium,2026-01-01
831580,131580,759,Excellent,Low,2026-01-01
831581,131581,606,Poor,Medium,2026-01-01
831582,131582,583,Poor,High,2026-01-01
831583,131583,593,Poor,High,2026-01-01
831584,131584,582,Poor,High,2026-01-01
831585,131585,564,Poor,High,2026-01-01
831586,131586,763,Excellent,Low,2026-01-01
831587,131587,745,Good,Low,2026-01-01
831588,131588,640,Poor,Medium,2026-01-01
831589,131589,631,Poor,Medium,2026-01-01
831590,131590,743,Good,Low,2026-01-01
831591,131591,777,Excellent,Low,2026-01-01
831592,131592,667,Fair,Medium,2026-01-01
831593,131593,679,Fair,Medium,2026-01-01
831594,131594,783,Excellent,Low,2026-01-01
831595,131595,607,Poor,Medium,2026-01-01
831596,131596,784,Excellent,Low,2026-01-01
831597,131597,669,Fair,Medium,2026-01-01
831598,131598,588,Poor,High,2026-01-01
831599,131599,805,Excellent,Low,2026-01-01
831600,131600,751,Excellent,Low,2026-01-01
831601,131601,583,Poor,High,2026-01-01
831602,131602,679,Fair,Medium,2026-01-01
831603,131603,624,Poor,Medium,2026-01-01
831604,131604,706,Good,Low,2026-01-01
831605,131605,735,Good,Low,2026-01-01
831606,131606,746,Good,Low,2026-01-01
831607,131607,588,Poor,High,2026-01-01
831608,131608,729,Good,Low,2026-01-01
831609,131609,806,Excellent,Low,2026-01-01
831610,131610,764,Excellent,Low,2026-01-01
831611,131611,761,Excellent,Low,2026-01-01
831612,131612,683,Fair,Medium,2026-01-01
831613,131613,756,Excellent,Low,2026-01-01
831614,131614,670,Fair,Medium,2026-01-01
831615,131615,701,Good,Low,2026-01-01
831616,131616,731,Good,Low,2026-01-01
831617,131617,789,Excellent,Low,2026-01-01
831618,131618,619,Poor,Medium,2026-01-01
831619,131619,701,Good,Low,2026-01-01
831620,131620,609,Poor,Medium,2026-01-01
831621,131621,736,Good,Low,2026-01-01
831622,131622,729,Good,Low,2026-01-01
831623,131623,616,Poor,Medium,2026-01-01
831624,131624,717,Good,Low,2026-01-01
831625,131625,622,Poor,Medium,2026-01-01
831626,131626,619,Poor,Medium,2026-01-01
831627,131627,768,Excellent,Low,2026-01-01
831628,131628,784,Excellent,Low,2026-01-01
831629,131629,612,Poor,Medium,2026-01-01
831630,131630,800,Excellent,Low,2026-01-01
831631,131631,786,Excellent,Low,2026-01-01
831632,131632,629,Poor,Medium,2026-01-01
831633,131633,688,Fair,Medium,2026-01-01
831634,131634,766,Excellent,Low,2026-01-01
831635,131635,745,Good,Low,2026-01-01
831636,131636,617,Poor,Medium,2026-01-01
831637,131637,632,Poor,Medium,2026-01-01
831638,131638,557,Poor,High,2026-01-01
831639,131639,654,Fair,Medium,2026-01-01
831640,131640,642,Poor,Medium,2026-01-01
831641,131641,584,Poor,High,2026-01-01
831642,131642,666,Fair,Medium,2026-01-01
831643,131643,625,Poor,Medium,2026-01-01
831644,131644,742,Good,Low,2026-01-01
831645,131645,633,Poor,Medium,2026-01-01
831646,131646,717,Good,Low,2026-01-01
831647,131647,809,Excellent,Low,2026-01-01
831648,131648,815,Excellent,Low,2026-01-01
831649,131649,666,Fair,Medium,2026-01-01
831650,131650,722,Good,Low,2026-01-01
831651,131651,764,Excellent,Low,2026-01-01
831652,131652,708,Good,Low,2026-01-01
831653,131653,646,Poor,Medium,2026-01-01
831654,131654,691,Fair,Medium,2026-01-01
831655,131655,677,Fair,Medium,2026-01-01
831656,131656,592,Poor,High,2026-01-01
831657,131657,678,Fair,Medium,2026-01-01
831658,131658,737,Good,Low,2026-01-01
831659,131659,780,Excellent,Low,2026-01-01
831660,131660,626,Poor,Medium,2026-01-01
831661,131661,605,Poor,Medium,2026-01-01
831662,131662,676,Fair,Medium,2026-01-01
831663,131663,636,Poor,Medium,2026-01-01
831664,131664,705,Good,Low,2026-01-01
831665,131665,583,Poor,High,2026-01-01
831666,131666,577,Poor,High,2026-01-01
831667,131667,582,Poor,High,2026-01-01
831668,131668,745,Good,Low,2026-01-01
831669,131669,630,Poor,Medium,2026-01-01
831670,131670,631,Poor,Medium,2026-01-01
831671,131671,674,Fair,Medium,2026-01-01
831672,131672,648,Poor,Medium,2026-01-01
831673,131673,626,Poor,Medium,2026-01-01
831674,131674,643,Poor,Medium,2026-01-01
831675,131675,798,Excellent,Low,2026-01-01
831676,131676,694,Fair,Medium,2026-01-01
831677,131677,673,Fair,Medium,2026-01-01
831678,131678,723,Good,Low,2026-01-01
831679,131679,639,Poor,Medium,2026-01-01
831680,131680,806,Excellent,Low,2026-01-01
831681,131681,614,Poor,Medium,2026-01-01
831682,131682,731,Good,Low,2026-01-01
831683,131683,715,Good,Low,2026-01-01
831684,131684,752,Excellent,Low,2026-01-01
831685,131685,618,Poor,Medium,2026-01-01
831686,131686,632,Poor,Medium,2026-01-01
831687,131687,557,Poor,High,2026-01-01
831688,131688,612,Poor,Medium,2026-01-01
831689,131689,686,Fair,Medium,2026-01-01
831690,131690,704,Good,Low,2026-01-01
831691,131691,744,Good,Low,2026-01-01
831692,131692,648,Poor,Medium,2026-01-01
831693,131693,729,Good,Low,2026-01-01
831694,131694,806,Excellent,Low,2026-01-01
831695,131695,798,Excellent,Low,2026-01-01
831696,131696,678,Fair,Medium,2026-01-01
831697,131697,712,Good,Low,2026-01-01
831698,131698,598,Poor,High,2026-01-01
831699,131699,659,Fair,Medium,2026-01-01
831700,131700,631,Poor,Medium,2026-01-01
831701,131701,795,Excellent,Low,2026-01-01
831702,131702,653,Fair,Medium,2026-01-01
831703,131703,674,Fair,Medium,2026-01-01
831704,131704,641,Poor,Medium,2026-01-01
831705,131705,699,Fair,Medium,2026-01-01
831706,131706,670,Fair,Medium,2026-01-01
831707,131707,641,Poor,Medium,2026-01-01
831708,131708,640,Poor,Medium,2026-01-01
831709,131709,698,Fair,Medium,2026-01-01
831710,131710,799,Excellent,Low,2026-01-01
831711,131711,637,Poor,Medium,2026-01-01
831712,131712,595,Poor,High,2026-01-01
831713,131713,730,Good,Low,2026-01-01
831714,131714,655,Fair,Medium,2026-01-01
831715,131715,761,Excellent,Low,2026-01-01
831716,131716,698,Fair,Medium,2026-01-01
831717,131717,797,Excellent,Low,2026-01-01
831718,131718,703,Good,Low,2026-01-01
831719,131719,668,Fair,Medium,2026-01-01
831720,131720,573,Poor,High,2026-01-01
831721,131721,659,Fair,Medium,2026-01-01
831722,131722,618,Poor,Medium,2026-01-01
831723,131723,684,Fair,Medium,2026-01-01
831724,131724,785,Excellent,Low,2026-01-01
831725,131725,690,Fair,Medium,2026-01-01
831726,131726,635,Poor,Medium,2026-01-01
831727,131727,727,Good,Low,2026-01-01
831728,131728,679,Fair,Medium,2026-01-01
831729,131729,738,Good,Low,2026-01-01
831730,131730,651,Fair,Medium,2026-01-01
831731,131731,714,Good,Low,2026-01-01
831732,131732,618,Poor,Medium,2026-01-01
831733,131733,684,Fair,Medium,2026-01-01
831734,131734,691,Fair,Medium,2026-01-01
831735,131735,747,Good,Low,2026-01-01
831736,131736,607,Poor,Medium,2026-01-01
831737,131737,595,Poor,High,2026-01-01
831738,131738,625,Poor,Medium,2026-01-01
831739,131739,771,Excellent,Low,2026-01-01
831740,131740,768,Excellent,Low,2026-01-01
831741,131741,567,Poor,High,2026-01-01
831742,131742,646,Poor,Medium,2026-01-01
831743,131743,621,Poor,Medium,2026-01-01
831744,131744,618,Poor,Medium,2026-01-01
831745,131745,784,Excellent,Low,2026-01-01
831746,131746,729,Good,Low,2026-01-01
831747,131747,654,Fair,Medium,2026-01-01
831748,131748,698,Fair,Medium,2026-01-01
831749,131749,597,Poor,High,2026-01-01
831750,131750,727,Good,Low,2026-01-01
831751,131751,735,Good,Low,2026-01-01
831752,131752,737,Good,Low,2026-01-01
831753,131753,547,Poor,High,2026-01-01
831754,131754,656,Fair,Medium,2026-01-01
831755,131755,723,Good,Low,2026-01-01
831756,131756,683,Fair,Medium,2026-01-01
831757,131757,598,Poor,High,2026-01-01
831758,131758,778,Excellent,Low,2026-01-01
831759,131759,681,Fair,Medium,2026-01-01
831760,131760,713,Good,Low,2026-01-01
831761,131761,616,Poor,Medium,2026-01-01
831762,131762,624,Poor,Medium,2026-01-01
831763,131763,669,Fair,Medium,2026-01-01
831764,131764,741,Good,Low,2026-01-01
831765,131765,759,Excellent,Low,2026-01-01
831766,131766,757,Excellent,Low,2026-01-01
831767,131767,755,Excellent,Low,2026-01-01
831768,131768,586,Poor,High,2026-01-01
831769,131769,760,Excellent,Low,2026-01-01
831770,131770,744,Good,Low,2026-01-01
831771,131771,719,Good,Low,2026-01-01
831772,131772,683,Fair,Medium,2026-01-01
831773,131773,792,Excellent,Low,2026-01-01
831774,131774,762,Excellent,Low,2026-01-01
831775,131775,729,Good,Low,2026-01-01
831776,131776,578,Poor,High,2026-01-01
831777,131777,581,Poor,High,2026-01-01
831778,131778,687,Fair,Medium,2026-01-01
831779,131779,757,Excellent,Low,2026-01-01
831780,131780,775,Excellent,Low,2026-01-01
831781,131781,819,Excellent,Low,2026-01-01
831782,131782,727,Good,Low,2026-01-01
831783,131783,755,Excellent,Low,2026-01-01
831784,131784,797,Excellent,Low,2026-01-01
831785,131785,666,Fair,Medium,2026-01-01
831786,131786,582,Poor,High,2026-01-01
831787,131787,741,Good,Low,2026-01-01
831788,131788,669,Fair,Medium,2026-01-01
831789,131789,765,Excellent,Low,2026-01-01
831790,131790,680,Fair,Medium,2026-01-01
831791,131791,613,Poor,Medium,2026-01-01
831792,131792,663,Fair,Medium,2026-01-01
831793,131793,756,Excellent,Low,2026-01-01
831794,131794,634,Poor,Medium,2026-01-01
831795,131795,767,Excellent,Low,2026-01-01
831796,131796,559,Poor,High,2026-01-01
831797,131797,639,Poor,Medium,2026-01-01
831798,131798,653,Fair,Medium,2026-01-01
831799,131799,672,Fair,Medium,2026-01-01
831800,131800,701,Good,Low,2026-01-01
831801,131801,677,Fair,Medium,2026-01-01
831802,131802,722,Good,Low,2026-01-01
831803,131803,767,Excellent,Low,2026-01-01
831804,131804,701,Good,Low,2026-01-01
831805,131805,631,Poor,Medium,2026-01-01
831806,131806,745,Good,Low,2026-01-01
831807,131807,684,Fair,Medium,2026-01-01
831808,131808,690,Fair,Medium,2026-01-01
831809,131809,588,Poor,High,2026-01-01
831810,131810,651,Fair,Medium,2026-01-01
831811,131811,743,Good,Low,2026-01-01
831812,131812,720,Good,Low,2026-01-01
831813,131813,609,Poor,Medium,2026-01-01
831814,131814,632,Poor,Medium,2026-01-01
831815,131815,518,Poor,High,2026-01-01
831816,131816,733,Good,Low,2026-01-01
831817,131817,575,Poor,High,2026-01-01
831818,131818,579,Poor,High,2026-01-01
831819,131819,678,Fair,Medium,2026-01-01
831820,131820,635,Poor,Medium,2026-01-01
831821,131821,708,Good,Low,2026-01-01
831822,131822,565,Poor,High,2026-01-01
831823,131823,678,Fair,Medium,2026-01-01
831824,131824,551,Poor,High,2026-01-01
831825,131825,723,Good,Low,2026-01-01
831826,131826,722,Good,Low,2026-01-01
831827,131827,719,Good,Low,2026-01-01
831828,131828,692,Fair,Medium,2026-01-01
831829,131829,648,Poor,Medium,2026-01-01
831830,131830,609,Poor,Medium,2026-01-01
831831,131831,731,Good,Low,2026-01-01
831832,131832,765,Excellent,Low,2026-01-01
831833,131833,681,Fair,Medium,2026-01-01
831834,131834,652,Fair,Medium,2026-01-01
831835,131835,679,Fair,Medium,2026-01-01
831836,131836,725,Good,Low,2026-01-01
831837,131837,791,Excellent,Low,2026-01-01
831838,131838,760,Excellent,Low,2026-01-01
831839,131839,643,Poor,Medium,2026-01-01
831840,131840,743,Good,Low,2026-01-01
831841,131841,744,Good,Low,2026-01-01
831842,131842,627,Poor,Medium,2026-01-01
831843,131843,626,Poor,Medium,2026-01-01
831844,131844,757,Excellent,Low,2026-01-01
831845,131845,650,Fair,Medium,2026-01-01
831846,131846,683,Fair,Medium,2026-01-01
831847,131847,669,Fair,Medium,2026-01-01
831848,131848,746,Good,Low,2026-01-01
831849,131849,676,Fair,Medium,2026-01-01
831850,131850,716,Good,Low,2026-01-01
831851,131851,611,Poor,Medium,2026-01-01
831852,131852,627,Poor,Medium,2026-01-01
831853,131853,792,Excellent,Low,2026-01-01
831854,131854,659,Fair,Medium,2026-01-01
831855,131855,625,Poor,Medium,2026-01-01
831856,131856,663,Fair,Medium,2026-01-01
831857,131857,677,Fair,Medium,2026-01-01
831858,131858,671,Fair,Medium,2026-01-01
831859,131859,613,Poor,Medium,2026-01-01
831860,131860,677,Fair,Medium,2026-01-01
831861,131861,566,Poor,High,2026-01-01
831862,131862,674,Fair,Medium,2026-01-01
831863,131863,670,Fair,Medium,2026-01-01
831864,131864,640,Poor,Medium,2026-01-01
831865,131865,577,Poor,High,2026-01-01
831866,131866,655,Fair,Medium,2026-01-01
831867,131867,561,Poor,High,2026-01-01
831868,131868,656,Fair,Medium,2026-01-01
831869,131869,679,Fair,Medium,2026-01-01
831870,131870,743,Good,Low,2026-01-01
831871,131871,621,Poor,Medium,2026-01-01
831872,131872,661,Fair,Medium,2026-01-01
831873,131873,687,Fair,Medium,2026-01-01
831874,131874,593,Poor,High,2026-01-01
831875,131875,685,Fair,Medium,2026-01-01
831876,131876,769,Excellent,Low,2026-01-01
831877,131877,731,Good,Low,2026-01-01
831878,131878,773,Excellent,Low,2026-01-01
831879,131879,706,Good,Low,2026-01-01
831880,131880,668,Fair,Medium,2026-01-01
831881,131881,599,Poor,High,2026-01-01
831882,131882,744,Good,Low,2026-01-01
831883,131883,569,Poor,High,2026-01-01
831884,131884,574,Poor,High,2026-01-01
831885,131885,671,Fair,Medium,2026-01-01
831886,131886,774,Excellent,Low,2026-01-01
831887,131887,649,Poor,Medium,2026-01-01
831888,131888,768,Excellent,Low,2026-01-01
831889,131889,654,Fair,Medium,2026-01-01
831890,131890,561,Poor,High,2026-01-01
831891,131891,563,Poor,High,2026-01-01
831892,131892,570,Poor,High,2026-01-01
831893,131893,611,Poor,Medium,2026-01-01
831894,131894,740,Good,Low,2026-01-01
831895,131895,605,Poor,Medium,2026-01-01
831896,131896,629,Poor,Medium,2026-01-01
831897,131897,642,Poor,Medium,2026-01-01
831898,131898,726,Good,Low,2026-01-01
831899,131899,823,Excellent,Low,2026-01-01
831900,131900,763,Excellent,Low,2026-01-01
831901,131901,617,Poor,Medium,2026-01-01
831902,131902,654,Fair,Medium,2026-01-01
831903,131903,795,Excellent,Low,2026-01-01
831904,131904,614,Poor,Medium,2026-01-01
831905,131905,638,Poor,Medium,2026-01-01
831906,131906,705,Good,Low,2026-01-01
831907,131907,682,Fair,Medium,2026-01-01
831908,131908,760,Excellent,Low,2026-01-01
831909,131909,662,Fair,Medium,2026-01-01
831910,131910,653,Fair,Medium,2026-01-01
831911,131911,682,Fair,Medium,2026-01-01
831912,131912,615,Poor,Medium,2026-01-01
