Account_ID,Customer_ID,Account_Type,Balance,Open_Date
534115,117994,Certificate of Deposit,156505,2025-12-21
534116,117995,Checking,7382,2024-10-23
534117,117995,Certificate of Deposit,414412,2026-04-27
534118,117996,Checking,11668,2025-11-30
534119,117996,Savings,260740,2023-12-19
534120,117997,Checking,8146,2021-07-17
534121,117997,Savings,222847,2026-06-04
534122,117998,Checking,9342,2025-08-07
534123,117998,Savings,11250,2025-06-04
534124,117998,Certificate of Deposit,86345,2022-11-19
534125,117999,Checking,9203,2023-10-02
534126,117999,Savings,33032,2024-08-13
534127,118000,Checking,9884,2019-10-20
534128,118001,Checking,8206,2026-05-04
534129,118001,Savings,179271,2026-06-11
534130,118002,Checking,10011,2025-09-08
534131,118002,Savings,40730,2026-03-29
534132,118003,Checking,5821,2026-07-03
534133,118004,Checking,9905,2025-08-26
534134,118004,Savings,35305,2025-05-13
534135,118005,Checking,13645,2019-12-12
534136,118005,Savings,154398,2022-11-26
534137,118006,Checking,3258,2026-07-04
534138,118006,Savings,186479,2026-05-04
534139,118007,Checking,2457,2025-06-08
534140,118008,Checking,13486,2024-06-03
534141,118008,Certificate of Deposit,192086,2023-12-13
534142,118009,Checking,7075,2026-07-14
534143,118010,Checking,6603,2025-06-11
534144,118010,Savings,222463,2026-02-12
534145,118011,Checking,10022,2026-04-06
534146,118011,Savings,75253,2022-07-21
534147,118012,Checking,2942,2026-05-30
534148,118012,Savings,70393,2026-07-12
534149,118013,Checking,3759,2021-11-10
534150,118013,Savings,114541,2026-05-21
534151,118014,Checking,6316,2025-07-06
534152,118014,Savings,231278,2023-04-24
534153,118015,Checking,7284,2025-10-10
534154,118015,Savings,63060,2025-05-24
534155,118016,Checking,10532,2026-07-04
534156,118017,Checking,7320,2023-11-05
534157,118018,Checking,1601,2022-12-01
534158,118018,Savings,202061,2024-04-27
534159,118019,Checking,4708,2021-01-16
534160,118020,Checking,6125,2026-03-24
534161,118020,Savings,88531,2024-01-29
534162,118021,Checking,11362,2021-01-17
534163,118021,Savings,233921,2020-07-26
534164,118022,Checking,13533,2021-07-28
534165,118022,Savings,68986,2021-03-12
534166,118023,Checking,4811,2023-07-12
534167,118023,Certificate of Deposit,57273,2026-01-21
534168,118024,Checking,3551,2025-04-25
534169,118024,Savings,86995,2025-08-21
534170,118025,Checking,10293,2025-10-15
534171,118025,Savings,16090,2024-11-03
534172,118026,Checking,12712,2020-11-12
534173,118026,Savings,90588,2025-03-12
534174,118027,Checking,661,2025-07-21
534175,118027,Savings,207459,2026-03-06
534176,118027,Certificate of Deposit,87037,2023-10-24
534177,118028,Checking,5102,2023-10-27
534178,118028,Savings,38178,2024-11-20
534179,118029,Checking,6073,2025-03-29
534180,118030,Checking,13254,2018-03-30
534181,118030,Certificate of Deposit,157192,2022-02-22
534182,118031,Checking,8359,2023-07-20
534183,118031,Savings,148951,2025-12-13
534184,118032,Checking,1630,2022-10-19
534185,118032,Savings,7945,2025-03-02
534186,118033,Checking,7076,2022-03-15
534187,118033,Savings,47612,2024-11-29
534188,118034,Checking,9392,2019-01-06
534189,118034,Savings,104250,2018-09-03
534190,118034,Certificate of Deposit,422702,2022-06-26
534191,118035,Checking,8088,2023-05-26
534192,118035,Savings,33426,2024-10-11
534193,118035,Certificate of Deposit,196846,2025-01-17
534194,118036,Checking,6593,2025-02-25
534195,118036,Savings,110679,2025-01-22
534196,118036,Certificate of Deposit,136030,2025-12-13
534197,118037,Checking,13119,2026-01-02
534198,118037,Savings,133174,2025-12-14
534199,118038,Checking,9754,2026-03-09
534200,118039,Checking,2371,2026-07-11
534201,118040,Checking,10440,2021-09-23
534202,118040,Savings,46169,2016-12-30
534203,118041,Checking,2483,2023-04-15
534204,118041,Savings,194897,2024-10-26
534205,118042,Checking,14188,2026-01-17
534206,118042,Savings,160727,2022-07-09
534207,118043,Checking,13562,2025-08-26
534208,118043,Savings,64106,2025-08-05
534209,118044,Checking,6101,2024-11-08
534210,118044,Savings,83434,2025-06-10
534211,118045,Checking,1725,2023-03-14
534212,118046,Checking,8159,2021-10-17
534213,118047,Checking,10526,2026-04-12
534214,118048,Checking,2053,2020-12-26
534215,118048,Savings,119860,2026-01-30
534216,118049,Checking,6950,2025-06-01
534217,118049,Savings,28024,2024-01-27
534218,118049,Certificate of Deposit,94845,2023-05-07
534219,118050,Checking,3248,2019-01-21
534220,118050,Certificate of Deposit,131465,2025-04-30
534221,118051,Checking,5200,2025-12-11
534222,118052,Checking,5680,2025-03-17
534223,118053,Checking,11143,2025-02-13
534224,118054,Checking,2116,2021-08-25
534225,118055,Checking,14560,2024-11-13
534226,118055,Savings,78177,2024-03-28
534227,118055,Certificate of Deposit,98381,2024-10-09
534228,118056,Checking,992,2025-12-07
534229,118056,Savings,57572,2022-12-01
534230,118056,Certificate of Deposit,275864,2021-03-02
534231,118057,Checking,684,2026-05-18
534232,118057,Savings,135857,2026-03-11
534233,118058,Checking,9121,2025-07-20
534234,118058,Savings,149985,2023-03-23
534235,118059,Checking,10214,2021-12-08
534236,118059,Savings,90453,2023-03-01
534237,118060,Checking,9265,2024-05-17
534238,118061,Checking,11530,2025-11-28
534239,118061,Savings,205001,2024-08-20
534240,118062,Checking,10318,2022-02-07
534241,118062,Savings,58115,2026-01-10
534242,118063,Checking,9913,2024-06-29
534243,118064,Checking,4836,2025-11-24
534244,118065,Checking,8600,2022-08-18
534245,118065,Savings,138620,2018-09-23
534246,118066,Checking,7169,2026-04-14
534247,118066,Savings,26821,2025-07-20
534248,118066,Certificate of Deposit,372345,2025-09-08
534249,118067,Checking,14781,2025-03-18
534250,118068,Checking,2054,2025-02-07
534251,118068,Savings,62697,2024-03-23
534252,118069,Checking,10023,2021-11-19
534253,118069,Savings,53671,2025-04-28
534254,118070,Checking,3600,2019-01-09
534255,118070,Savings,163163,2023-08-06
534256,118071,Checking,1932,2025-01-20
534257,118071,Certificate of Deposit,341101,2020-08-03
534258,118072,Checking,12938,2021-11-19
534259,118072,Certificate of Deposit,54068,2020-06-21
534260,118073,Checking,12219,2017-02-02
534261,118074,Checking,7796,2024-09-08
534262,118075,Checking,6099,2025-10-03
534263,118075,Savings,51509,2024-08-11
534264,118075,Certificate of Deposit,96317,2025-12-16
534265,118076,Checking,14107,2019-03-11
534266,118076,Savings,56674,2020-05-12
534267,118077,Checking,3736,2025-05-26
534268,118078,Checking,2148,2025-04-02
534269,118079,Checking,11110,2026-05-29
534270,118079,Savings,69617,2026-05-27
534271,118080,Checking,1395,2026-02-13
534272,118080,Savings,29258,2026-02-18
534273,118081,Checking,14302,2026-01-17
534274,118082,Checking,9019,2025-12-06
534275,118082,Savings,47044,2022-03-20
534276,118083,Checking,13797,2026-06-20
534277,118084,Checking,6794,2026-04-24
534278,118084,Savings,155549,2026-05-24
534279,118085,Checking,5973,2026-07-04
534280,118086,Checking,11339,2025-10-15
534281,118087,Checking,7799,2024-05-15
534282,118087,Savings,103631,2023-04-08
534283,118088,Checking,5869,2025-08-04
534284,118088,Savings,14883,2020-09-09
534285,118089,Checking,12522,2021-12-31
534286,118090,Checking,9261,2025-09-07
534287,118090,Savings,29058,2022-02-23
534288,118091,Checking,1261,2019-12-19
534289,118091,Savings,198685,2022-01-06
534290,118092,Checking,3270,2026-03-10
534291,118093,Checking,4208,2025-09-20
534292,118093,Savings,91065,2021-10-19
534293,118094,Checking,10722,2024-05-02
534294,118095,Checking,9613,2026-01-13
534295,118095,Savings,48522,2025-11-22
534296,118095,Certificate of Deposit,114982,2026-05-09
534297,118096,Checking,14172,2024-07-31
534298,118096,Savings,129549,2026-04-24
534299,118097,Checking,14410,2021-09-05
534300,118097,Savings,35169,2023-08-25
534301,118098,Checking,13281,2022-03-17
534302,118099,Checking,14019,2022-12-12
534303,118099,Savings,73364,2024-07-14
534304,118099,Certificate of Deposit,154418,2022-12-06
534305,118100,Checking,8388,2023-11-14
534306,118100,Savings,18006,2020-11-01
534307,118101,Checking,1046,2026-02-11
534308,118101,Savings,10911,2025-12-29
534309,118102,Checking,8267,2024-05-04
534310,118102,Savings,57805,2024-07-18
534311,118103,Checking,9969,2024-08-28
534312,118103,Savings,128522,2025-12-06
534313,118104,Checking,9478,2025-09-25
534314,118104,Certificate of Deposit,142645,2026-04-13
534315,118105,Checking,2367,2019-09-08
534316,118105,Savings,60774,2024-01-25
534317,118105,Certificate of Deposit,323539,2020-06-07
534318,118106,Checking,4589,2021-12-23
534319,118106,Savings,34751,2025-01-29
534320,118107,Checking,4495,2023-06-21
534321,118107,Savings,99294,2024-01-29
534322,118108,Checking,2948,2024-11-20
534323,118108,Savings,19944,2024-04-21
534324,118108,Certificate of Deposit,115625,2023-07-17
534325,118109,Checking,13471,2026-04-22
534326,118109,Savings,31312,2026-06-20
534327,118109,Certificate of Deposit,287499,2025-07-03
534328,118110,Checking,8600,2025-03-23
534329,118110,Savings,34133,2023-04-25
534330,118111,Checking,9716,2024-11-12
534331,118112,Checking,6006,2021-05-05
534332,118113,Checking,10528,2021-08-24
534333,118113,Savings,108595,2020-03-19
534334,118113,Certificate of Deposit,173247,2021-05-07
534335,118114,Checking,14297,2018-04-14
534336,118114,Savings,48380,2019-09-20
534337,118114,Certificate of Deposit,332474,2023-04-06
534338,118115,Checking,7540,2023-03-07
534339,118116,Checking,3093,2026-02-08
534340,118116,Savings,29792,2025-07-10
534341,118117,Checking,1467,2025-03-20
534342,118117,Savings,31307,2026-01-31
534343,118118,Checking,9898,2025-12-13
534344,118118,Savings,193942,2024-06-02
534345,118119,Checking,10612,2026-01-01
534346,118119,Savings,21772,2026-06-14
534347,118119,Certificate of Deposit,103001,2024-11-09
534348,118120,Checking,13323,2024-11-11
534349,118120,Savings,72638,2021-10-20
534350,118121,Checking,7493,2022-08-28
534351,118121,Certificate of Deposit,57716,2024-03-24
534352,118122,Checking,12230,2023-05-11
534353,118123,Checking,8114,2018-02-19
534354,118123,Savings,46216,2021-01-02
534355,118124,Checking,4254,2024-09-29
534356,118125,Checking,3437,2022-08-31
534357,118126,Checking,2717,2019-11-14
534358,118126,Savings,90851,2019-09-28
534359,118127,Checking,2208,2025-06-13
534360,118128,Checking,14550,2025-07-25
534361,118128,Savings,124477,2024-06-26
534362,118129,Checking,3571,2022-02-06
534363,118130,Checking,1118,2026-04-13
534364,118130,Savings,15144,2022-10-18
534365,118131,Checking,10826,2025-10-26
534366,118131,Savings,135253,2025-12-30
534367,118132,Checking,11712,2024-08-07
534368,118133,Checking,11632,2026-07-06
534369,118133,Savings,112089,2026-07-02
534370,118134,Checking,9412,2020-04-09
534371,118134,Savings,76406,2021-04-07
534372,118134,Certificate of Deposit,65426,2024-12-16
534373,118135,Checking,3020,2025-12-17
534374,118135,Savings,201497,2025-08-23
534375,118135,Certificate of Deposit,159619,2026-06-20
534376,118136,Checking,13798,2026-03-08
534377,118136,Savings,262218,2025-11-02
534378,118137,Checking,12275,2024-11-27
534379,118137,Savings,189892,2025-05-09
534380,118138,Checking,12520,2019-01-28
534381,118138,Certificate of Deposit,276450,2021-01-30
534382,118139,Checking,1521,2026-06-09
534383,118139,Savings,32518,2025-10-14
534384,118139,Certificate of Deposit,86050,2022-12-17
534385,118140,Checking,8421,2018-11-23
534386,118140,Savings,84288,2025-09-17
534387,118141,Checking,3835,2022-11-01
534388,118141,Savings,102108,2018-05-02
534389,118142,Checking,3385,2025-05-03
534390,118142,Savings,281319,2026-02-06
534391,118143,Checking,5073,2019-06-01
534392,118143,Savings,53327,2023-01-06
534393,118144,Checking,6103,2025-07-19
534394,118144,Savings,64816,2025-08-22
534395,118145,Checking,14709,2021-08-14
534396,118145,Savings,64654,2024-08-10
534397,118146,Checking,3815,2025-03-15
534398,118146,Savings,8157,2022-11-25
534399,118147,Checking,13221,2025-05-07
534400,118147,Savings,47396,2019-08-12
534401,118147,Certificate of Deposit,82068,2021-06-05
534402,118148,Checking,4181,2025-09-26
534403,118148,Savings,120957,2019-08-05
534404,118149,Checking,5396,2022-05-13
534405,118149,Savings,162104,2021-04-22
534406,118150,Checking,3335,2021-06-07
534407,118150,Savings,85010,2023-12-29
534408,118150,Certificate of Deposit,261670,2019-10-12
534409,118151,Checking,10889,2026-04-10
534410,118151,Savings,107587,2024-04-01
534411,118152,Checking,1677,2020-09-01
534412,118152,Savings,116941,2019-02-13
534413,118152,Certificate of Deposit,327019,2019-09-05
534414,118153,Checking,12093,2020-08-27
534415,118153,Savings,41402,2021-01-17
534416,118154,Checking,5478,2021-01-31
534417,118154,Savings,50331,2021-04-15
534418,118155,Checking,11622,2022-01-09
534419,118155,Savings,52495,2026-02-23
534420,118156,Checking,5114,2023-09-20
534421,118156,Savings,153938,2024-07-26
534422,118157,Checking,4596,2026-06-16
534423,118157,Savings,71895,2025-11-04
534424,118158,Checking,760,2024-08-22
534425,118158,Savings,41830,2026-05-12
534426,118158,Certificate of Deposit,85485,2024-10-07
534427,118159,Checking,14837,2020-02-29
534428,118159,Savings,111299,2019-06-17
534429,118160,Checking,7976,2025-11-23
534430,118160,Savings,244413,2025-08-07
534431,118161,Checking,10233,2025-01-07
534432,118161,Savings,105233,2026-04-01
534433,118162,Checking,6416,2026-04-01
534434,118162,Savings,87887,2025-11-24
534435,118163,Checking,8420,2022-08-26
534436,118163,Savings,45411,2025-06-02
534437,118164,Checking,7465,2026-01-25
534438,118164,Savings,45739,2023-05-09
534439,118164,Certificate of Deposit,371602,2022-05-13
534440,118165,Checking,13045,2026-06-12
534441,118165,Savings,175145,2024-04-12
534442,118166,Checking,8708,2024-12-03
534443,118167,Checking,10387,2025-03-03
534444,118168,Checking,9415,2021-03-12
534445,118168,Savings,71994,2020-11-20
534446,118168,Certificate of Deposit,117689,2021-11-19
534447,118169,Checking,10680,2024-08-11
534448,118170,Checking,1786,2026-02-19
534449,118170,Certificate of Deposit,128193,2025-01-20
534450,118171,Checking,12363,2021-10-26
534451,118171,Certificate of Deposit,269892,2025-02-13
534452,118172,Checking,10182,2026-06-20
534453,118173,Checking,2399,2024-03-08
534454,118173,Savings,45311,2024-11-26
534455,118174,Checking,3885,2017-10-07
534456,118175,Checking,10012,2021-12-18
534457,118175,Savings,44198,2021-03-23
534458,118175,Certificate of Deposit,138411,2026-01-09
534459,118176,Checking,2817,2020-06-02
534460,118177,Checking,3328,2025-11-30
534461,118177,Savings,73983,2022-07-20
534462,118178,Checking,9272,2024-12-08
534463,118178,Savings,126257,2025-12-13
534464,118179,Checking,1125,2025-04-24
534465,118179,Savings,53952,2020-08-05
534466,118180,Checking,6027,2024-11-16
534467,118181,Checking,13042,2024-11-07
534468,118181,Savings,61319,2025-01-12
534469,118182,Checking,14240,2020-01-03
534470,118182,Certificate of Deposit,53582,2020-11-17
534471,118183,Checking,790,2023-05-29
534472,118183,Savings,185715,2025-04-04
534473,118183,Certificate of Deposit,364493,2025-12-09
534474,118184,Checking,5618,2025-12-08
534475,118184,Savings,130095,2022-10-10
534476,118185,Checking,12825,2019-08-20
534477,118185,Savings,99317,2023-08-07
534478,118186,Checking,3311,2026-05-30
534479,118186,Savings,139967,2026-07-07
534480,118187,Checking,7610,2026-01-09
534481,118187,Savings,18422,2025-08-08
534482,118188,Checking,5428,2022-10-14
534483,118188,Savings,193077,2026-01-19
534484,118189,Checking,4234,2023-11-24
534485,118190,Checking,8273,2022-06-08
534486,118190,Savings,112287,2024-02-14
534487,118191,Checking,11512,2024-05-16
534488,118191,Savings,31844,2024-06-05
534489,118192,Checking,11304,2024-10-31
534490,118192,Savings,97497,2024-04-29
534491,118193,Checking,12291,2017-10-16
534492,118193,Savings,24615,2024-07-10
534493,118194,Checking,13166,2024-03-13
534494,118194,Savings,106514,2025-02-08
534495,118194,Certificate of Deposit,150501,2025-10-21
534496,118195,Checking,8864,2025-03-25
534497,118196,Checking,8795,2024-01-26
534498,118196,Savings,82655,2024-11-20
534499,118197,Checking,10037,2020-11-21
534500,118197,Savings,59512,2025-02-05
534501,118198,Checking,1077,2024-12-29
534502,118198,Savings,149767,2024-12-27
534503,118198,Certificate of Deposit,337529,2025-01-03
534504,118199,Checking,1252,2026-06-04
534505,118199,Savings,96851,2024-12-30
534506,118200,Checking,9018,2026-03-03
534507,118200,Savings,189201,2024-11-14
534508,118201,Checking,10970,2018-07-08
534509,118201,Savings,155117,2024-03-05
534510,118201,Certificate of Deposit,486141,2017-05-13
534511,118202,Checking,7835,2025-09-25
534512,118202,Savings,143262,2026-05-06
534513,118203,Checking,9190,2025-11-22
534514,118203,Savings,42847,2026-06-21
534515,118203,Certificate of Deposit,97667,2026-05-12
534516,118204,Checking,900,2022-11-05
534517,118205,Checking,5113,2026-04-19
534518,118205,Savings,135252,2026-04-16
534519,118206,Checking,14640,2025-04-06
534520,118206,Savings,37768,2025-06-01
534521,118207,Checking,8970,2023-02-19
534522,118207,Savings,161018,2018-10-22
534523,118207,Certificate of Deposit,226902,2023-12-08
534524,118208,Checking,11480,2024-12-07
534525,118209,Checking,12126,2025-03-27
534526,118209,Savings,130749,2024-10-13
534527,118210,Checking,10977,2020-02-11
534528,118210,Savings,149279,2024-09-13
534529,118211,Checking,4890,2024-02-05
534530,118211,Savings,40422,2021-10-19
534531,118212,Checking,10818,2025-08-31
534532,118212,Savings,58797,2025-02-23
534533,118213,Checking,14858,2024-12-20
534534,118213,Certificate of Deposit,168803,2022-08-01
534535,118214,Checking,11028,2025-07-23
534536,118215,Checking,12951,2021-04-23
534537,118216,Checking,12854,2026-07-11
534538,118217,Checking,6823,2026-07-04
534539,118217,Savings,116358,2026-04-29
534540,118217,Certificate of Deposit,315673,2026-06-20
534541,118218,Checking,2797,2021-09-26
534542,118218,Savings,116904,2021-04-02
534543,118219,Checking,2025,2017-12-08
534544,118219,Savings,36376,2025-04-21
534545,118220,Checking,8448,2024-12-15
534546,118221,Checking,14532,2026-05-06
534547,118221,Savings,9456,2026-07-06
534548,118221,Certificate of Deposit,44246,2026-04-12
534549,118222,Checking,10855,2021-12-10
534550,118222,Savings,33649,2026-01-01
534551,118223,Checking,4041,2022-11-07
534552,118223,Savings,37941,2026-01-06
534553,118224,Checking,4474,2019-10-15
534554,118224,Savings,62740,2025-07-21
534555,118224,Certificate of Deposit,448707,2023-12-27
534556,118225,Checking,3109,2025-07-23
534557,118225,Savings,154774,2018-09-09
534558,118226,Checking,13095,2026-04-09
534559,118226,Savings,131187,2017-09-16
534560,118227,Checking,8350,2023-05-01
534561,118227,Savings,108729,2025-06-12
534562,118228,Checking,14321,2024-05-03
534563,118228,Savings,48276,2026-02-11
534564,118229,Checking,1464,2024-02-14
534565,118229,Savings,95851,2023-06-20
534566,118229,Certificate of Deposit,439449,2026-05-23
534567,118230,Checking,7378,2025-04-18
534568,118230,Savings,180234,2025-12-08
534569,118231,Checking,923,2022-02-11
534570,118231,Certificate of Deposit,381253,2023-10-10
534571,118232,Checking,10586,2026-04-25
534572,118232,Savings,22060,2026-02-11
534573,118233,Checking,13271,2024-03-11
534574,118233,Savings,52025,2025-08-24
534575,118234,Checking,5969,2025-05-07
534576,118234,Savings,46221,2023-06-06
534577,118234,Certificate of Deposit,76486,2026-06-16
534578,118235,Checking,7375,2024-07-12
534579,118235,Savings,30389,2026-02-20
534580,118236,Checking,5901,2026-07-09
534581,118236,Savings,192152,2025-05-12
534582,118237,Checking,9941,2025-08-31
534583,118237,Savings,212726,2022-03-06
534584,118238,Checking,3484,2026-04-05
534585,118238,Savings,139553,2026-03-24
534586,118238,Certificate of Deposit,192653,2026-03-13
534587,118239,Checking,11493,2024-12-18
534588,118239,Savings,67248,2024-07-21
534589,118240,Checking,13477,2026-03-21
534590,118240,Certificate of Deposit,165090,2018-08-13
534591,118241,Checking,9542,2024-03-25
534592,118241,Savings,77587,2025-09-30
534593,118242,Checking,2223,2024-07-29
534594,118242,Savings,72953,2025-09-27
534595,118243,Checking,8063,2026-04-23
534596,118243,Savings,42318,2025-12-27
534597,118244,Checking,7011,2025-02-02
534598,118244,Savings,186071,2024-08-09
534599,118244,Certificate of Deposit,211804,2023-10-15
534600,118245,Checking,9199,2020-02-26
534601,118245,Savings,147845,2024-07-24
534602,118246,Checking,2278,2021-10-17
534603,118247,Checking,5126,2025-09-22
534604,118247,Savings,43085,2026-02-14
534605,118248,Checking,3290,2026-03-03
534606,118248,Savings,59089,2022-06-19
534607,118249,Checking,7579,2026-06-28
534608,118249,Savings,92267,2025-09-11
534609,118249,Certificate of Deposit,105902,2026-04-27
534610,118250,Checking,1139,2026-07-09
534611,118250,Savings,79724,2025-09-06
534612,118251,Checking,7056,2025-05-01
534613,118251,Savings,95226,2023-05-26
534614,118252,Checking,11488,2020-10-12
534615,118252,Savings,100726,2023-09-25
534616,118252,Certificate of Deposit,231142,2021-10-05
534617,118253,Checking,10208,2026-03-29
534618,118254,Checking,1106,2021-07-31
534619,118255,Checking,9632,2022-08-12
534620,118255,Savings,200169,2020-10-14
534621,118256,Checking,2464,2020-04-30
534622,118256,Savings,59645,2025-08-03
534623,118257,Checking,9075,2025-06-14
534624,118258,Checking,6896,2026-05-28
534625,118258,Savings,52579,2025-06-30
534626,118259,Checking,9111,2020-09-16
534627,118259,Savings,85770,2020-03-05
534628,118260,Checking,10452,2025-03-05
534629,118260,Savings,37940,2025-12-04
534630,118261,Checking,8019,2024-01-31
534631,118261,Savings,127591,2025-05-15
534632,118262,Checking,10056,2026-01-08
534633,118263,Checking,9549,2026-07-05
534634,118263,Savings,34862,2024-07-13
534635,118264,Checking,6815,2024-03-12
534636,118265,Checking,10632,2023-03-28
534637,118265,Savings,81431,2023-05-24
534638,118266,Checking,11037,2025-06-27
534639,118267,Checking,653,2026-07-13
534640,118268,Checking,3192,2023-05-27
534641,118268,Savings,34837,2025-02-20
534642,118269,Checking,14809,2026-03-25
534643,118269,Savings,195992,2026-07-04
534644,118270,Checking,13495,2026-02-17
534645,118270,Savings,68591,2022-05-05
534646,118271,Checking,3657,2021-04-01
534647,118271,Savings,287419,2025-05-23
534648,118272,Checking,2211,2025-02-12
534649,118272,Savings,44161,2024-03-08
534650,118273,Checking,2526,2024-03-03
534651,118273,Savings,70540,2024-08-09
534652,118274,Checking,5583,2020-07-26
534653,118275,Checking,3593,2025-07-06
534654,118276,Checking,3149,2023-03-28
534655,118276,Savings,166634,2024-03-14
534656,118277,Checking,5081,2020-01-27
534657,118277,Savings,20776,2019-06-24
534658,118277,Certificate of Deposit,100731,2023-07-24
534659,118278,Checking,5767,2024-11-06
534660,118278,Savings,54571,2023-07-09
534661,118279,Checking,14725,2026-01-15
534662,118279,Savings,220553,2026-04-09
534663,118279,Certificate of Deposit,478118,2025-12-31
534664,118280,Checking,9493,2026-04-17
534665,118280,Savings,37155,2025-08-04
534666,118281,Checking,13323,2026-04-20
534667,118281,Savings,87096,2026-07-01
534668,118282,Checking,12499,2021-07-11
534669,118282,Savings,134273,2021-11-07
534670,118283,Checking,14400,2025-06-15
534671,118283,Savings,84457,2025-01-05
534672,118284,Checking,11750,2023-09-21
534673,118284,Savings,54478,2025-01-01
534674,118285,Checking,11581,2023-09-28
534675,118286,Checking,10571,2024-05-14
534676,118286,Savings,117487,2024-03-25
534677,118287,Checking,10183,2020-07-12
534678,118287,Certificate of Deposit,29291,2024-01-11
534679,118288,Checking,2234,2025-11-08
534680,118289,Checking,8149,2025-11-13
534681,118290,Checking,1562,2020-02-12
534682,118291,Checking,13107,2023-03-31
534683,118291,Savings,35063,2024-05-01
534684,118292,Checking,1822,2020-09-01
534685,118292,Savings,37010,2020-01-30
534686,118293,Checking,11764,2023-10-07
534687,118293,Savings,152522,2023-05-11
534688,118294,Checking,13942,2024-11-09
534689,118295,Checking,2892,2024-05-04
534690,118295,Savings,143309,2024-05-08
534691,118296,Checking,2098,2020-10-02
534692,118297,Checking,2337,2022-02-03
534693,118297,Savings,195258,2019-09-04
534694,118298,Checking,10780,2026-04-30
534695,118298,Savings,201007,2026-03-17
534696,118299,Checking,5927,2025-05-06
534697,118299,Savings,81138,2026-02-22
534698,118300,Checking,14396,2024-03-19
534699,118301,Checking,10631,2023-06-11
534700,118302,Checking,5029,2025-12-17
534701,118302,Savings,207361,2025-12-28
534702,118303,Checking,1355,2024-06-27
534703,118303,Savings,70102,2025-04-01
534704,118304,Checking,14969,2025-04-21
534705,118305,Checking,7003,2025-01-18
534706,118305,Savings,86853,2026-02-16
534707,118306,Checking,9553,2022-04-29
534708,118306,Savings,65848,2020-10-08
534709,118307,Checking,5392,2026-03-09
534710,118307,Savings,25365,2026-07-09
534711,118307,Certificate of Deposit,112359,2026-03-01
534712,118308,Checking,2299,2025-10-27
534713,118309,Checking,5696,2024-08-14
534714,118309,Savings,52284,2025-09-05
534715,118310,Checking,4670,2026-05-09
534716,118310,Savings,163882,2026-05-19
534717,118311,Checking,11082,2024-10-03
534718,118311,Savings,67402,2025-11-10
534719,118312,Checking,14156,2026-06-07
534720,118312,Certificate of Deposit,276726,2026-03-27
534721,118313,Checking,4304,2026-06-09
534722,118313,Savings,92737,2024-03-04
534723,118314,Checking,685,2024-03-16
534724,118314,Savings,72431,2020-09-11
534725,118314,Certificate of Deposit,75162,2023-05-17
534726,118315,Checking,2919,2026-03-16
534727,118315,Savings,145160,2026-07-02
534728,118316,Checking,1852,2022-02-10
534729,118316,Savings,25691,2025-08-06
534730,118317,Checking,724,2024-05-17
534731,118318,Checking,2833,2022-09-06
534732,118318,Certificate of Deposit,443836,2023-10-19
534733,118319,Checking,9410,2021-04-10
534734,118319,Savings,160879,2021-07-19
534735,118320,Checking,10923,2022-05-31
534736,118321,Checking,3309,2026-01-23
534737,118321,Savings,57574,2025-11-10
534738,118322,Checking,9849,2025-05-16
534739,118322,Savings,128276,2025-12-02
534740,118322,Certificate of Deposit,376727,2022-12-01
534741,118323,Checking,13153,2024-02-13
534742,118323,Savings,44933,2023-04-06
534743,118324,Checking,8489,2026-02-02
534744,118325,Checking,589,2023-02-10
534745,118325,Savings,27139,2020-04-10
534746,118326,Checking,14505,2026-05-28
534747,118327,Checking,12054,2026-06-18
534748,118327,Savings,36780,2026-07-05
534749,118328,Checking,8506,2025-11-18
534750,118328,Savings,157759,2026-01-15
534751,118329,Checking,13433,2024-04-29
534752,118329,Savings,125497,2023-11-18
534753,118330,Checking,5841,2026-07-11
534754,118330,Savings,223052,2026-07-03
534755,118331,Checking,2127,2023-03-27
534756,118331,Savings,45491,2026-07-10
534757,118332,Checking,12604,2025-10-29
534758,118332,Savings,46833,2025-07-30
534759,118333,Checking,11627,2021-03-05
534760,118334,Checking,12870,2024-11-22
534761,118334,Savings,135372,2026-06-10
534762,118335,Checking,6022,2024-11-11
534763,118335,Savings,151436,2024-04-26
534764,118336,Checking,3458,2023-04-17
534765,118336,Savings,89473,2022-02-12
534766,118337,Checking,11808,2026-06-05
534767,118338,Checking,13626,2024-12-06
534768,118338,Savings,105905,2025-05-30
534769,118339,Checking,12266,2023-05-11
534770,118340,Checking,770,2026-04-15
534771,118340,Savings,98079,2026-01-08
534772,118341,Checking,9098,2019-10-30
534773,118341,Savings,13772,2018-12-24
534774,118342,Checking,5940,2024-12-23
534775,118343,Checking,14093,2026-07-12
534776,118343,Savings,24509,2026-06-14
534777,118344,Checking,11034,2020-03-18
534778,118345,Checking,2768,2026-06-06
534779,118345,Savings,76076,2026-03-23
534780,118346,Checking,11455,2022-06-29
534781,118346,Savings,68353,2026-06-03
534782,118346,Certificate of Deposit,131819,2021-06-07
534783,118347,Checking,4072,2026-04-22
534784,118347,Savings,43968,2024-08-22
534785,118348,Checking,3048,2025-02-25
534786,118348,Savings,133699,2024-02-22
534787,118349,Checking,14843,2024-11-08
534788,118349,Savings,57267,2025-02-18
534789,118349,Certificate of Deposit,162053,2019-04-06
534790,118350,Checking,9657,2019-02-14
534791,118351,Checking,12812,2024-09-02
534792,118351,Savings,74177,2026-05-27
